match_api_id,season,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,team_api_id,team_long_name,id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
489141,2008/2009,9879,8528,2,0,9879,Fulham,482,144,9879,2013-09-20 00:00:00,52,Balanced,,Little,49,Mixed,Organised,49,Normal,56,Normal,59,Normal,Organised,39,Medium,39,Press,57,Normal,Cover
489141,2008/2009,9879,8528,2,0,9879,Fulham,483,144,9879,2014-09-19 00:00:00,52,Balanced,34,Normal,56,Mixed,Organised,58,Normal,41,Normal,54,Normal,Organised,29,Deep,28,Contain,39,Normal,Cover
489141,2008/2009,9879,8528,2,0,9879,Fulham,484,144,9879,2015-09-10 00:00:00,52,Balanced,34,Normal,48,Mixed,Organised,39,Normal,54,Normal,59,Normal,Organised,29,Deep,30,Contain,39,Normal,Cover
489142,2008/2009,10260,8667,4,3,10260,Manchester United,807,11,10260,2010-02-22 00:00:00,70,Fast,,Little,45,Mixed,Organised,45,Normal,70,Lots,65,Normal,Free Form,40,Medium,50,Press,40,Normal,Cover
489142,2008/2009,10260,8667,4,3,10260,Manchester United,808,11,10260,2011-02-22 00:00:00,65,Balanced,,Little,40,Mixed,Organised,65,Normal,65,Normal,70,Lots,Free Form,45,Medium,45,Press,65,Normal,Cover
489142,2008/2009,10260,8667,4,3,10260,Manchester United,809,11,10260,2012-02-22 00:00:00,46,Balanced,,Little,54,Mixed,Organised,46,Normal,60,Normal,55,Normal,Organised,40,Medium,50,Press,56,Normal,Cover
489142,2008/2009,10260,8667,4,3,10260,Manchester United,810,11,10260,2013-09-20 00:00:00,46,Balanced,,Little,38,Mixed,Organised,46,Normal,68,Lots,37,Normal,Organised,49,Medium,49,Press,56,Normal,Cover
489142,2008/2009,10260,8667,4,3,10260,Manchester United,811,11,10260,2014-09-19 00:00:00,46,Balanced,34,Normal,54,Mixed,Organised,49,Normal,72,Lots,56,Normal,Organised,42,Medium,41,Press,56,Normal,Cover
489142,2008/2009,10260,8667,4,3,10260,Manchester United,812,11,10260,2015-09-10 00:00:00,38,Balanced,42,Normal,44,Mixed,Organised,49,Normal,44,Normal,40,Normal,Organised,54,Medium,53,Press,56,Normal,Cover
489143,2008/2009,8586,8650,2,1,8586,Tottenham Hotspur,1276,18,8586,2010-02-22 00:00:00,70,Fast,,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover
489143,2008/2009,8586,8650,2,1,8586,Tottenham Hotspur,1277,18,8586,2011-02-22 00:00:00,60,Balanced,,Little,55,Mixed,Free Form,70,Risky,70,Lots,70,Lots,Organised,30,Deep,40,Press,60,Normal,Cover
489143,2008/2009,8586,8650,2,1,8586,Tottenham Hotspur,1278,18,8586,2012-02-22 00:00:00,44,Balanced,,Little,47,Mixed,Organised,52,Normal,63,Normal,61,Normal,Organised,43,Medium,44,Press,51,Normal,Cover
489143,2008/2009,8586,8650,2,1,8586,Tottenham Hotspur,1279,18,8586,2013-09-20 00:00:00,42,Balanced,,Little,46,Mixed,Organised,45,Normal,58,Normal,68,Lots,Organised,63,Medium,61,Press,57,Normal,Cover
489143,2008/2009,8586,8650,2,1,8586,Tottenham Hotspur,1280,18,8586,2014-09-19 00:00:00,41,Balanced,35,Normal,38,Mixed,Organised,41,Normal,59,Normal,62,Normal,Organised,58,Medium,51,Press,56,Normal,Cover
489143,2008/2009,8586,8650,2,1,8586,Tottenham Hotspur,1281,18,8586,2015-09-10 00:00:00,47,Balanced,46,Normal,40,Mixed,Organised,41,Normal,41,Normal,63,Normal,Organised,63,Medium,54,Press,56,Normal,Cover
489144,2008/2009,8668,9879,1,0,8668,Everton,405,7,8668,2010-02-22 00:00:00,60,Balanced,,Little,65,Mixed,Organised,60,Normal,70,Lots,45,Normal,Organised,40,Medium,70,Double,40,Normal,Cover
489144,2008/2009,8668,9879,1,0,8668,Everton,406,7,8668,2011-02-22 00:00:00,60,Balanced,,Little,50,Mixed,Organised,55,Normal,70,Lots,55,Normal,Organised,55,Medium,65,Press,60,Normal,Cover
489144,2008/2009,8668,9879,1,0,8668,Everton,407,7,8668,2012-02-22 00:00:00,56,Balanced,,Little,56,Mixed,Organised,48,Normal,57,Normal,56,Normal,Organised,50,Medium,50,Press,60,Normal,Cover
489144,2008/2009,8668,9879,1,0,8668,Everton,408,7,8668,2013-09-20 00:00:00,58,Balanced,,Little,62,Mixed,Organised,48,Normal,59,Normal,32,Little,Organised,41,Medium,44,Press,59,Normal,Cover
489144,2008/2009,8668,9879,1,0,8668,Everton,409,7,8668,2014-09-19 00:00:00,61,Balanced,34,Normal,42,Mixed,Organised,39,Normal,59,Normal,48,Normal,Organised,52,Medium,58,Press,60,Normal,Cover
489144,2008/2009,8668,9879,1,0,8668,Everton,410,7,8668,2015-09-10 00:00:00,43,Balanced,45,Normal,40,Mixed,Organised,39,Normal,33,Little,63,Normal,Organised,52,Medium,58,Press,59,Normal,Cover
489145,2008/2009,8549,8654,1,1,8549,Middlesbrough,830,12,8549,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover
489145,2008/2009,8549,8654,1,1,8549,Middlesbrough,831,12,8549,2011-02-22 00:00:00,66,Balanced,,Little,51,Mixed,Organised,64,Normal,64,Normal,48,Normal,Organised,54,Medium,44,Press,49,Normal,Cover
489145,2008/2009,8549,8654,1,1,8549,Middlesbrough,832,12,8549,2012-02-22 00:00:00,60,Balanced,,Little,72,Long,Organised,40,Normal,56,Normal,72,Lots,Organised,38,Medium,42,Press,42,Normal,Cover
489145,2008/2009,8549,8654,1,1,8549,Middlesbrough,833,12,8549,2013-09-20 00:00:00,60,Balanced,,Little,40,Mixed,Organised,40,Normal,56,Normal,57,Normal,Organised,38,Medium,42,Press,52,Normal,Cover
489145,2008/2009,8549,8654,1,1,8549,Middlesbrough,834,12,8549,2014-09-19 00:00:00,60,Balanced,28,Little,56,Mixed,Organised,49,Normal,56,Normal,72,Lots,Organised,38,Medium,42,Press,42,Normal,Cover
489145,2008/2009,8549,8654,1,1,8549,Middlesbrough,835,12,8549,2015-09-10 00:00:00,60,Balanced,32,Little,46,Mixed,Organised,43,Normal,55,Normal,37,Normal,Organised,38,Medium,42,Press,42,Normal,Cover
489146,2008/2009,10261,10252,2,0,10261,Newcastle United,893,13,10261,2010-02-22 00:00:00,70,Fast,,Little,60,Mixed,Organised,65,Normal,70,Lots,60,Normal,Organised,45,Medium,65,Press,45,Normal,Cover
489146,2008/2009,10261,10252,2,0,10261,Newcastle United,894,13,10261,2011-02-22 00:00:00,55,Balanced,,Little,50,Mixed,Organised,60,Normal,50,Normal,60,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
489146,2008/2009,10261,10252,2,0,10261,Newcastle United,895,13,10261,2012-02-22 00:00:00,54,Balanced,,Little,54,Mixed,Organised,54,Normal,68,Lots,48,Normal,Organised,52,Medium,48,Press,42,Normal,Cover
489146,2008/2009,10261,10252,2,0,10261,Newcastle United,896,13,10261,2013-09-20 00:00:00,58,Balanced,,Little,72,Long,Organised,48,Normal,51,Normal,46,Normal,Organised,41,Medium,39,Press,51,Normal,Cover
489146,2008/2009,10261,10252,2,0,10261,Newcastle United,897,13,10261,2014-09-19 00:00:00,54,Balanced,33,Little,47,Mixed,Organised,47,Normal,51,Normal,39,Normal,Organised,56,Medium,54,Press,51,Normal,Cover
489146,2008/2009,10261,10252,2,0,10261,Newcastle United,898,13,10261,2015-09-10 00:00:00,58,Balanced,45,Normal,49,Mixed,Organised,47,Normal,54,Normal,46,Normal,Organised,41,Medium,39,Press,51,Normal,Cover
489147,2008/2009,8559,8456,2,0,8559,Bolton Wanderers,198,4,8559,2010-02-22 00:00:00,55,Balanced,,Little,70,Long,Organised,70,Risky,70,Lots,45,Normal,Organised,35,Medium,70,Double,35,Normal,Cover
489147,2008/2009,8559,8456,2,0,8559,Bolton Wanderers,199,4,8559,2011-02-22 00:00:00,45,Balanced,,Little,70,Long,Organised,55,Normal,70,Lots,50,Normal,Organised,40,Medium,55,Press,50,Normal,Cover
489147,2008/2009,8559,8456,2,0,8559,Bolton Wanderers,200,4,8559,2012-02-22 00:00:00,57,Balanced,,Little,56,Mixed,Organised,45,Normal,54,Normal,54,Normal,Organised,48,Medium,48,Press,58,Normal,Cover
489147,2008/2009,8559,8456,2,0,8559,Bolton Wanderers,201,4,8559,2013-09-20 00:00:00,57,Balanced,,Little,53,Mixed,Organised,42,Normal,38,Normal,54,Normal,Organised,39,Medium,48,Press,58,Normal,Cover
489147,2008/2009,8559,8456,2,0,8559,Bolton Wanderers,202,4,8559,2014-09-19 00:00:00,57,Balanced,37,Normal,73,Long,Organised,72,Risky,43,Normal,56,Normal,Organised,39,Medium,48,Press,58,Normal,Cover
489147,2008/2009,8559,8456,2,0,8559,Bolton Wanderers,203,4,8559,2015-09-10 00:00:00,57,Balanced,34,Normal,61,Mixed,Organised,72,Risky,60,Normal,38,Normal,Organised,39,Medium,48,Press,58,Normal,Cover
489148,2008/2009,8659,8655,2,2,8659,West Bromwich Albion,1379,109,8659,2010-02-22 00:00:00,65,Balanced,,Little,40,Mixed,Organised,70,Risky,70,Lots,55,Normal,Organised,70,High,70,Double,70,Wide,Cover
489148,2008/2009,8659,8655,2,2,8659,West Bromwich Albion,1380,109,8659,2011-02-22 00:00:00,60,Balanced,,Little,65,Mixed,Organised,40,Normal,50,Normal,45,Normal,Organised,35,Medium,55,Press,60,Normal,Cover
489148,2008/2009,8659,8655,2,2,8659,West Bromwich Albion,1381,109,8659,2012-02-22 00:00:00,48,Balanced,,Little,48,Mixed,Organised,45,Normal,60,Normal,54,Normal,Organised,38,Medium,38,Press,52,Normal,Cover
489148,2008/2009,8659,8655,2,2,8659,West Bromwich Albion,1382,109,8659,2013-09-20 00:00:00,55,Balanced,,Little,54,Mixed,Organised,57,Normal,53,Normal,57,Normal,Organised,33,Deep,31,Contain,49,Normal,Cover
489148,2008/2009,8659,8655,2,2,8659,West Bromwich Albion,1383,109,8659,2014-09-19 00:00:00,55,Balanced,34,Normal,51,Mixed,Organised,53,Normal,53,Normal,57,Normal,Organised,41,Medium,40,Press,49,Normal,Cover
489148,2008/2009,8659,8655,2,2,8659,West Bromwich Albion,1384,109,8659,2015-09-10 00:00:00,62,Balanced,32,Little,51,Mixed,Organised,53,Normal,50,Normal,60,Normal,Organised,41,Medium,40,Press,49,Normal,Cover
489149,2008/2009,8462,8528,1,2,8462,Portsmouth,1002,1790,8462,2010-02-22 00:00:00,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,40,Medium,70,Double,40,Normal,Cover
489149,2008/2009,8462,8528,1,2,8462,Portsmouth,1003,1790,8462,2011-02-22 00:00:00,36,Balanced,,Little,48,Mixed,Organised,48,Normal,66,Normal,51,Normal,Organised,36,Medium,44,Press,48,Normal,Cover
489149,2008/2009,8462,8528,1,2,8462,Portsmouth,1004,1790,8462,2012-02-22 00:00:00,64,Balanced,,Little,59,Mixed,Organised,40,Normal,42,Normal,56,Normal,Organised,49,Medium,51,Press,44,Normal,Cover
489149,2008/2009,8462,8528,1,2,8462,Portsmouth,1005,1790,8462,2013-09-20 00:00:00,68,Fast,,Little,62,Mixed,Organised,40,Normal,47,Normal,56,Normal,Organised,49,Medium,51,Press,44,Normal,Cover
489149,2008/2009,8462,8528,1,2,8462,Portsmouth,1006,1790,8462,2014-09-19 00:00:00,59,Balanced,32,Little,57,Mixed,Organised,49,Normal,47,Normal,53,Normal,Organised,39,Medium,40,Press,44,Normal,Cover
489149,2008/2009,8462,8528,1,2,8462,Portsmouth,1007,1790,8462,2015-09-10 00:00:00,59,Balanced,32,Little,57,Mixed,Organised,49,Normal,47,Normal,53,Normal,Organised,39,Medium,40,Press,44,Normal,Cover
489150,2008/2009,10194,9825,2,1,10194,Stoke City,1243,1806,10194,2010-02-22 00:00:00,65,Balanced,,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover
489150,2008/2009,10194,9825,2,1,10194,Stoke City,1244,1806,10194,2011-02-22 00:00:00,50,Balanced,,Little,80,Long,Organised,30,Safe,70,Lots,35,Normal,Organised,25,Deep,65,Press,50,Normal,Cover
489150,2008/2009,10194,9825,2,1,10194,Stoke City,1245,1806,10194,2012-02-22 00:00:00,75,Fast,,Little,75,Long,Organised,40,Normal,72,Lots,55,Normal,Organised,50,Medium,58,Press,45,Normal,Cover
489150,2008/2009,10194,9825,2,1,10194,Stoke City,1246,1806,10194,2013-09-20 00:00:00,75,Fast,,Little,73,Long,Organised,59,Normal,61,Normal,38,Normal,Organised,32,Deep,37,Press,41,Normal,Cover
489150,2008/2009,10194,9825,2,1,10194,Stoke City,1247,1806,10194,2014-09-19 00:00:00,48,Balanced,24,Little,55,Mixed,Organised,51,Normal,57,Normal,37,Normal,Organised,38,Medium,40,Press,41,Normal,Cover
489150,2008/2009,10194,9825,2,1,10194,Stoke City,1248,1806,10194,2015-09-10 00:00:00,48,Balanced,41,Normal,49,Mixed,Organised,51,Normal,59,Normal,49,Normal,Organised,44,Medium,37,Press,51,Normal,Cover
489151,2008/2009,8455,8472,5,0,8455,Chelsea,307,5,8455,2010-02-22 00:00:00,70,Fast,,Little,60,Mixed,Free Form,56,Normal,70,Lots,70,Lots,Free Form,30,Deep,60,Press,35,Normal,Cover
489151,2008/2009,8455,8472,5,0,8455,Chelsea,308,5,8455,2011-02-22 00:00:00,60,Balanced,,Little,50,Mixed,Free Form,60,Normal,60,Normal,80,Lots,Free Form,35,Medium,55,Press,50,Normal,Cover
489151,2008/2009,8455,8472,5,0,8455,Chelsea,309,5,8455,2012-02-22 00:00:00,60,Balanced,,Little,45,Mixed,Organised,55,Normal,45,Normal,45,Normal,Organised,60,Medium,62,Press,46,Normal,Cover
489151,2008/2009,8455,8472,5,0,8455,Chelsea,310,5,8455,2013-09-20 00:00:00,46,Balanced,,Little,41,Mixed,Organised,46,Normal,61,Normal,63,Normal,Organised,42,Medium,43,Press,46,Normal,Cover
489151,2008/2009,8455,8472,5,0,8455,Chelsea,311,5,8455,2014-09-19 00:00:00,67,Fast,52,Normal,38,Mixed,Organised,41,Normal,61,Normal,68,Lots,Organised,39,Medium,41,Press,46,Normal,Cover
489151,2008/2009,8455,8472,5,0,8455,Chelsea,312,5,8455,2015-09-10 00:00:00,67,Fast,41,Normal,36,Mixed,Organised,41,Normal,34,Normal,44,Normal,Organised,39,Medium,41,Press,46,Normal,Cover
489152,2008/2009,9825,10260,2,1,9825,Arsenal,71,1,9825,2010-02-22 00:00:00,66,Balanced,,Little,30,Short,Free Form,30,Safe,45,Normal,35,Normal,Free Form,30,Deep,40,Press,50,Normal,Cover
489152,2008/2009,9825,10260,2,1,9825,Arsenal,72,1,9825,2011-02-22 00:00:00,75,Fast,,Little,40,Mixed,Free Form,40,Normal,45,Normal,65,Normal,Free Form,50,Medium,40,Press,45,Normal,Cover
489152,2008/2009,9825,10260,2,1,9825,Arsenal,73,1,9825,2012-02-22 00:00:00,25,Slow,,Little,32,Short,Organised,41,Normal,34,Normal,30,Little,Free Form,57,Medium,57,Press,52,Normal,Cover
489152,2008/2009,9825,10260,2,1,9825,Arsenal,74,1,9825,2013-09-20 00:00:00,30,Slow,,Little,29,Short,Organised,41,Normal,55,Normal,39,Normal,Free Form,64,Medium,54,Press,52,Normal,Cover
489152,2008/2009,9825,10260,2,1,9825,Arsenal,75,1,9825,2014-09-19 00:00:00,59,Balanced,51,Normal,26,Short,Organised,28,Safe,55,Normal,64,Normal,Free Form,51,Medium,44,Press,52,Normal,Cover
489152,2008/2009,9825,10260,2,1,9825,Arsenal,76,1,9825,2015-09-10 00:00:00,59,Balanced,51,Normal,30,Short,Organised,28,Safe,44,Normal,46,Normal,Free Form,51,Medium,44,Press,52,Normal,Cover
489153,2008/2009,8650,8659,3,0,8650,Liverpool,743,9,8650,2010-02-22 00:00:00,50,Balanced,,Little,35,Mixed,Organised,50,Normal,60,Normal,70,Lots,Organised,40,Medium,60,Press,40,Normal,Cover
489153,2008/2009,8650,8659,3,0,8650,Liverpool,744,9,8650,2011-02-22 00:00:00,60,Balanced,,Little,50,Mixed,Organised,40,Normal,45,Normal,60,Normal,Organised,55,Medium,55,Press,50,Normal,Cover
489153,2008/2009,8650,8659,3,0,8650,Liverpool,745,9,8650,2012-02-22 00:00:00,60,Balanced,,Little,60,Mixed,Organised,48,Normal,73,Lots,53,Normal,Organised,50,Medium,48,Press,62,Normal,Cover
489153,2008/2009,8650,8659,3,0,8650,Liverpool,746,9,8650,2013-09-20 00:00:00,39,Balanced,,Little,44,Mixed,Organised,42,Normal,34,Normal,54,Normal,Organised,59,Medium,52,Press,61,Normal,Cover
489153,2008/2009,8650,8659,3,0,8650,Liverpool,747,9,8650,2014-09-19 00:00:00,71,Fast,48,Normal,32,Short,Organised,34,Normal,41,Normal,61,Normal,Organised,51,Medium,48,Press,62,Normal,Cover
489153,2008/2009,8650,8659,3,0,8650,Liverpool,748,9,8650,2015-09-10 00:00:00,66,Balanced,60,Normal,45,Mixed,Organised,34,Normal,34,Normal,46,Normal,Organised,51,Medium,52,Press,61,Normal,Cover
489154,2008/2009,8472,8462,1,2,8472,Sunderland,1249,106,8472,2010-02-22 00:00:00,60,Balanced,,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover
489154,2008/2009,8472,8462,1,2,8472,Sunderland,1250,106,8472,2011-02-22 00:00:00,55,Balanced,,Little,55,Mixed,Organised,55,Normal,65,Normal,55,Normal,Organised,45,Medium,55,Press,65,Normal,Cover
489154,2008/2009,8472,8462,1,2,8472,Sunderland,1251,106,8472,2012-02-22 00:00:00,67,Fast,,Little,62,Mixed,Organised,44,Normal,72,Lots,59,Normal,Organised,47,Medium,53,Press,60,Normal,Cover
489154,2008/2009,8472,8462,1,2,8472,Sunderland,1252,106,8472,2013-09-20 00:00:00,57,Balanced,,Little,66,Mixed,Organised,56,Normal,31,Little,72,Lots,Organised,47,Medium,52,Press,49,Normal,Cover
489154,2008/2009,8472,8462,1,2,8472,Sunderland,1253,106,8472,2014-09-19 00:00:00,60,Balanced,33,Little,61,Mixed,Organised,56,Normal,44,Normal,58,Normal,Organised,41,Medium,38,Press,53,Normal,Cover
489154,2008/2009,8472,8462,1,2,8472,Sunderland,1254,106,8472,2015-09-10 00:00:00,43,Balanced,43,Normal,51,Mixed,Organised,59,Normal,50,Normal,55,Normal,Organised,47,Medium,45,Press,49,Normal,Cover
489155,2008/2009,8654,8668,1,3,8654,West Ham United,1385,19,8654,2010-02-22 00:00:00,58,Balanced,,Little,30,Short,Organised,31,Safe,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover
489155,2008/2009,8654,8668,1,3,8654,West Ham United,1386,19,8654,2011-02-22 00:00:00,35,Balanced,,Little,35,Mixed,Organised,30,Safe,45,Normal,45,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
489155,2008/2009,8654,8668,1,3,8654,West Ham United,1387,19,8654,2012-02-22 00:00:00,63,Balanced,,Little,64,Mixed,Organised,44,Normal,60,Normal,55,Normal,Organised,30,Deep,34,Press,38,Normal,Cover
489155,2008/2009,8654,8668,1,3,8654,West Ham United,1388,19,8654,2013-09-20 00:00:00,72,Fast,,Little,73,Long,Organised,61,Normal,74,Lots,32,Little,Organised,30,Deep,37,Press,41,Normal,Cover
489155,2008/2009,8654,8668,1,3,8654,West Ham United,1389,19,8654,2014-09-19 00:00:00,72,Fast,39,Normal,73,Long,Organised,68,Risky,71,Lots,32,Little,Organised,30,Deep,34,Press,41,Normal,Cover
489155,2008/2009,8654,8668,1,3,8654,West Ham United,1390,19,8654,2015-09-10 00:00:00,77,Fast,37,Normal,57,Mixed,Organised,68,Risky,73,Lots,29,Little,Organised,30,Deep,37,Press,41,Normal,Cover
489156,2008/2009,10252,8549,1,2,10252,Aston Villa,77,2,10252,2010-02-22 00:00:00,70,Fast,,Little,59,Mixed,Organised,65,Normal,70,Lots,50,Normal,Free Form,30,Deep,70,Double,30,Narrow,Cover
489156,2008/2009,10252,8549,1,2,10252,Aston Villa,78,2,10252,2011-02-22 00:00:00,65,Balanced,,Little,50,Mixed,Organised,45,Normal,55,Normal,50,Normal,Organised,35,Medium,45,Press,65,Normal,Cover
489156,2008/2009,10252,8549,1,2,10252,Aston Villa,79,2,10252,2012-02-22 00:00:00,67,Fast,,Little,58,Mixed,Organised,44,Normal,60,Normal,56,Normal,Organised,43,Medium,50,Press,52,Normal,Cover
489156,2008/2009,10252,8549,1,2,10252,Aston Villa,80,2,10252,2013-09-20 00:00:00,63,Balanced,,Little,59,Mixed,Organised,52,Normal,55,Normal,34,Normal,Organised,39,Medium,41,Press,54,Normal,Cover
489156,2008/2009,10252,8549,1,2,10252,Aston Villa,81,2,10252,2014-09-19 00:00:00,66,Balanced,32,Little,72,Long,Organised,63,Normal,48,Normal,56,Normal,Organised,39,Medium,42,Press,52,Normal,Cover
489156,2008/2009,10252,8549,1,2,10252,Aston Villa,82,2,10252,2015-09-10 00:00:00,63,Balanced,37,Normal,54,Mixed,Organised,60,Normal,48,Normal,38,Normal,Organised,35,Medium,44,Press,54,Normal,Cover
489157,2008/2009,8456,8586,1,2,8456,Manchester City,801,10,8456,2010-02-22 00:00:00,70,Fast,,Little,60,Mixed,Organised,55,Normal,70,Lots,70,Lots,Organised,45,Medium,55,Press,45,Normal,Cover
489157,2008/2009,8456,8586,1,2,8456,Manchester City,802,10,8456,2011-02-22 00:00:00,70,Fast,,Little,60,Mixed,Organised,70,Risky,65,Normal,75,Lots,Free Form,65,Medium,65,Press,50,Normal,Cover
489157,2008/2009,8456,8586,1,2,8456,Manchester City,803,10,8456,2012-02-22 00:00:00,45,Balanced,,Little,55,Mixed,Organised,40,Normal,38,Normal,48,Normal,Free Form,50,Medium,60,Press,54,Normal,Cover
489157,2008/2009,8456,8586,1,2,8456,Manchester City,804,10,8456,2013-09-20 00:00:00,36,Balanced,,Little,34,Mixed,Organised,39,Normal,44,Normal,38,Normal,Free Form,42,Medium,44,Press,54,Normal,Cover
489157,2008/2009,8456,8586,1,2,8456,Manchester City,805,10,8456,2014-09-19 00:00:00,59,Balanced,35,Normal,29,Short,Organised,32,Safe,49,Normal,62,Normal,Organised,42,Medium,44,Press,54,Normal,Cover
489157,2008/2009,8456,8586,1,2,8456,Manchester City,806,10,8456,2015-09-10 00:00:00,59,Balanced,35,Normal,29,Short,Free Form,38,Normal,36,Normal,24,Little,Free Form,48,Medium,47,Press,54,Normal,Cover
489158,2008/2009,8655,8455,0,2,8655,Blackburn Rovers,173,3,8655,2010-02-22 00:00:00,55,Balanced,,Little,70,Long,Organised,60,Normal,70,Lots,55,Normal,Organised,45,Medium,70,Double,45,Normal,Cover
489158,2008/2009,8655,8455,0,2,8655,Blackburn Rovers,174,3,8655,2011-02-22 00:00:00,55,Balanced,,Little,65,Mixed,Organised,50,Normal,50,Normal,35,Normal,Organised,45,Medium,60,Press,55,Normal,Cover
489158,2008/2009,8655,8455,0,2,8655,Blackburn Rovers,175,3,8655,2012-02-22 00:00:00,57,Balanced,,Little,57,Mixed,Organised,55,Normal,45,Normal,40,Normal,Organised,42,Medium,50,Press,38,Normal,Cover
489158,2008/2009,8655,8455,0,2,8655,Blackburn Rovers,176,3,8655,2013-09-20 00:00:00,44,Balanced,,Little,64,Mixed,Organised,55,Normal,52,Normal,40,Normal,Organised,42,Medium,50,Press,38,Normal,Cover
489158,2008/2009,8655,8455,0,2,8655,Blackburn Rovers,177,3,8655,2014-09-19 00:00:00,44,Balanced,31,Little,62,Mixed,Organised,63,Normal,61,Normal,40,Normal,Organised,50,Medium,50,Press,47,Normal,Cover
489158,2008/2009,8655,8455,0,2,8655,Blackburn Rovers,178,3,8655,2015-09-10 00:00:00,60,Balanced,60,Normal,65,Mixed,Organised,59,Normal,58,Normal,42,Normal,Organised,50,Medium,50,Press,57,Normal,Cover
489159,2008/2009,9879,10261,2,1,9879,Fulham,479,144,9879,2010-02-22 00:00:00,60,Balanced,,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,40,Medium,35,Press,40,Normal,Cover
489159,2008/2009,9879,10261,2,1,9879,Fulham,480,144,9879,2011-02-22 00:00:00,50,Balanced,,Little,55,Mixed,Organised,45,Normal,55,Normal,40,Normal,Organised,45,Medium,35,Press,50,Normal,Cover
489159,2008/2009,9879,10261,2,1,9879,Fulham,481,144,9879,2012-02-22 00:00:00,48,Balanced,,Little,45,Mixed,Organised,38,Normal,62,Normal,54,Normal,Organised,38,Medium,38,Press,62,Normal,Cover
489159,2008/2009,9879,10261,2,1,9879,Fulham,482,144,9879,2013-09-20 00:00:00,52,Balanced,,Little,49,Mixed,Organised,49,Normal,56,Normal,59,Normal,Organised,39,Medium,39,Press,57,Normal,Cover
489159,2008/2009,9879,10261,2,1,9879,Fulham,483,144,9879,2014-09-19 00:00:00,52,Balanced,34,Normal,56,Mixed,Organised,58,Normal,41,Normal,54,Normal,Organised,29,Deep,28,Contain,39,Normal,Cover
489159,2008/2009,9879,10261,2,1,9879,Fulham,484,144,9879,2015-09-10 00:00:00,52,Balanced,34,Normal,48,Mixed,Organised,39,Normal,54,Normal,59,Normal,Organised,29,Deep,30,Contain,39,Normal,Cover
